ID_integron	ID_replicon	element	pos_beg	pos_end	strand	evalue	type_elt	annotation	model	type	default	distance_2attC	considered_topology
integron_01	NZ_MK461930.1	attc_003	119050	119139	-1	0.00017	attC	attC	attc_4	complete	No	261.0	circ
integron_01	NZ_MK461930.1	NZ_MK461930.1_141	119134	119631	-1	NA	protein	protein	NA	complete	No	NA	circ
integron_01	NZ_MK461930.1	attI1	119637	119695	-1	NA	attI	attI_1	NA	complete	No	NA	circ
integron_01	NZ_MK461930.1	P_intI1	119720	119754	1	NA	Promoter	Pint_1	NA	complete	No	NA	circ
integron_01	NZ_MK461930.1	Pc_int1	119746	119772	-1	NA	Promoter	Pc_1	NA	complete	No	NA	circ
integron_01	NZ_MK461930.1	NZ_MK461930.1_142	119776	120789	1	2.9e-24	protein	intI	intersection_tyr_intI	complete	No	NA	circ
integron_02	NZ_MK461930.1	NZ_MK461930.1_199	174898	175764	-1	4.9e-15	protein	intI	intersection_tyr_intI	complete	No	NA	circ
integron_02	NZ_MK461930.1	Pc_int1	175767	175793	1	NA	Promoter	Pc_1	NA	complete	No	NA	circ
integron_02	NZ_MK461930.1	P_intI1	175785	175819	-1	NA	Promoter	Pint_1	NA	complete	No	NA	circ
integron_02	NZ_MK461930.1	attI1	175844	175902	1	NA	attI	attI_1	NA	complete	No	NA	circ
integron_02	NZ_MK461930.1	NZ_MK461930.1_200	175847	176773	1	NA	protein	protein	NA	complete	No	NA	circ
integron_02	NZ_MK461930.1	attc_001	176788	176858	1	0.3	attC	attC	attc_4	complete	No	NA	circ
integron_02	NZ_MK461930.1	NZ_MK461930.1_201	176869	177477	1	NA	protein	protein	NA	complete	No	NA	circ
integron_02	NZ_MK461930.1	attc_002	177472	177531	1	4.8e-05	attC	attC	attc_4	complete	No	614.0	circ
integron_02	NZ_MK461930.1	NZ_MK461930.1_202	177547	178326	1	NA	protein	protein	NA	complete	No	NA	circ
integron_02	NZ_MK461930.1	attc_003	178328	178387	1	2.6e-07	attC	attC	attc_4	complete	No	797.0	circ
integron_02	NZ_MK461930.1	NZ_MK461930.1_203	178588	179847	1	NA	protein	protein	NA	complete	No	NA	circ
integron_02	NZ_MK461930.1	attc_004	179867	179936	1	6.3e-06	attC	attC	attc_4	complete	No	1480.0	circ
integron_02	NZ_MK461930.1	NZ_MK461930.1_204	179952	180731	1	NA	protein	protein	NA	complete	No	NA	circ
integron_02	NZ_MK461930.1	attc_005	180733	180792	1	7e-09	attC	attC	attc_4	complete	No	797.0	circ
integron_02	NZ_MK461930.1	NZ_MK461930.1_205	181063	181389	1	NA	protein	protein	NA	complete	No	NA	circ
integron_02	NZ_MK461930.1	NZ_MK461930.1_206	181386	182276	1	NA	protein	protein	NA	complete	No	NA	circ
integron_02	NZ_MK461930.1	NZ_MK461930.1_207	182260	182463	1	NA	protein	protein	NA	complete	No	NA	circ
integron_02	NZ_MK461930.1	attc_006	182557	182616	1	3.2e-06	attC	attC	attc_4	complete	No	1765.0	circ
integron_02	NZ_MK461930.1	NZ_MK461930.1_208	182793	183368	-1	NA	protein	protein	NA	complete	No	NA	circ
integron_01	NZ_MN915012.1	attc_001	101562	101621	-1	2.8e-09	attC	attC	attc_4	complete	No	NA	circ
integron_01	NZ_MN915012.1	NZ_MN915012.1_121	101623	102528	-1	NA	protein	protein	NA	complete	No	NA	circ
integron_01	NZ_MN915012.1	attI1	102421	102479	-1	NA	attI	attI_1	NA	complete	No	NA	circ
integron_01	NZ_MN915012.1	Pc_int1	102530	102559	-1	NA	Promoter	Pc_1	NA	complete	No	NA	circ
integron_01	NZ_MN915012.1	NZ_MN915012.1_122	102563	103576	1	1.2e-24	protein	intI	intersection_tyr_intI	complete	No	NA	circ
integron_01	NZ_MT219826.1	NZ_MT219826.1_24	15971	16546	1	NA	protein	protein	NA	complete	No	NA	circ
integron_01	NZ_MT219826.1	attc_001	16723	16782	-1	1.4e-06	attC	attC	attc_4	complete	No	NA	circ
integron_01	NZ_MT219826.1	NZ_MT219826.1_25	16793	17125	-1	NA	protein	protein	NA	complete	No	NA	circ
integron_01	NZ_MT219826.1	attc_002	17234	17293	-1	3.1e-09	attC	attC	attc_4	complete	No	452.0	circ
integron_01	NZ_MT219826.1	NZ_MT219826.1_26	17295	18074	-1	NA	protein	protein	NA	complete	No	NA	circ
integron_01	NZ_MT219826.1	attc_003	18090	18159	-1	2.8e-06	attC	attC	attc_4	complete	No	797.0	circ
integron_01	NZ_MT219826.1	NZ_MT219826.1_27	18179	19438	-1	NA	protein	protein	NA	complete	No	NA	circ
integron_01	NZ_MT219826.1	attc_004	19639	19698	-1	1.2e-07	attC	attC	attc_4	complete	No	1480.0	circ
integron_01	NZ_MT219826.1	NZ_MT219826.1_28	19700	20479	-1	NA	protein	protein	NA	complete	No	NA	circ
integron_01	NZ_MT219826.1	attc_005	20495	20554	-1	2.7e-06	attC	attC	attc_4	complete	No	797.0	circ
integron_01	NZ_MT219826.1	attc_006	20815	20904	-1	7.5e-05	attC	attC	attc_4	complete	No	261.0	circ
integron_01	NZ_MT219826.1	NZ_MT219826.1_29	20899	21396	-1	NA	protein	protein	NA	complete	No	NA	circ
integron_01	NZ_MT219826.1	attI1	21402	21460	-1	NA	attI	attI_1	NA	complete	No	NA	circ
integron_01	NZ_MT219826.1	P_intI1	21485	21519	1	NA	Promoter	Pint_1	NA	complete	No	NA	circ
integron_01	NZ_MT219826.1	Pc_int1	21511	21537	-1	NA	Promoter	Pc_1	NA	complete	No	NA	circ
integron_01	NZ_MT219826.1	NZ_MT219826.1_30	21541	22554	1	1.2999999999999998e-24	protein	intI	intersection_tyr_intI	complete	No	NA	circ
integron_02	NZ_MT219826.1	NZ_MT219826.1_92	75245	76216	-1	6.9999999999999995e-25	protein	intI	intersection_tyr_intI	In0	No	NA	circ
integron_01	NZ_MT219818.1	NZ_MT219818.1_25	15981	16556	1	NA	protein	protein	NA	complete	No	NA	circ
integron_01	NZ_MT219818.1	attc_001	16733	16792	-1	1.4e-06	attC	attC	attc_4	complete	No	NA	circ
integron_01	NZ_MT219818.1	NZ_MT219818.1_26	16803	17135	-1	NA	protein	protein	NA	complete	No	NA	circ
integron_01	NZ_MT219818.1	attc_002	17244	17303	-1	3e-09	attC	attC	attc_4	complete	No	452.0	circ
integron_01	NZ_MT219818.1	NZ_MT219818.1_27	17305	18084	-1	NA	protein	protein	NA	complete	No	NA	circ
integron_01	NZ_MT219818.1	attc_003	18100	18169	-1	2.7e-06	attC	attC	attc_4	complete	No	797.0	circ
integron_01	NZ_MT219818.1	NZ_MT219818.1_28	18189	19448	-1	NA	protein	protein	NA	complete	No	NA	circ
integron_01	NZ_MT219818.1	attc_004	19649	19708	-1	1.1e-07	attC	attC	attc_4	complete	No	1480.0	circ
integron_01	NZ_MT219818.1	NZ_MT219818.1_29	19710	20489	-1	NA	protein	protein	NA	complete	No	NA	circ
integron_01	NZ_MT219818.1	attc_005	20505	20564	-1	2.6e-06	attC	attC	attc_4	complete	No	797.0	circ
integron_01	NZ_MT219818.1	attc_006	20825	20914	-1	7.3e-05	attC	attC	attc_4	complete	No	261.0	circ
integron_01	NZ_MT219818.1	NZ_MT219818.1_30	20909	21406	-1	NA	protein	protein	NA	complete	No	NA	circ
integron_01	NZ_MT219818.1	attI1	21412	21470	-1	NA	attI	attI_1	NA	complete	No	NA	circ
integron_01	NZ_MT219818.1	P_intI1	21495	21529	1	NA	Promoter	Pint_1	NA	complete	No	NA	circ
integron_01	NZ_MT219818.1	Pc_int1	21521	21547	-1	NA	Promoter	Pc_1	NA	complete	No	NA	circ
integron_01	NZ_MT219818.1	NZ_MT219818.1_31	21551	22564	1	1.2999999999999998e-24	protein	intI	intersection_tyr_intI	complete	No	NA	circ
integron_02	NZ_MT219818.1	NZ_MT219818.1_92	74774	75745	-1	6.9e-25	protein	intI	intersection_tyr_intI	In0	No	NA	circ
integron_01	NZ_MN783744.1	NZ_MN783744.1_31	21032	22045	-1	1.7999999999999997e-24	protein	intI	intersection_tyr_intI	complete	No	NA	circ
integron_01	NZ_MN783744.1	Pc_int1	22048	22074	1	NA	Promoter	Pc_1	NA	complete	No	NA	circ
integron_01	NZ_MN783744.1	P_intI1	22066	22100	-1	NA	Promoter	Pint_1	NA	complete	No	NA	circ
integron_01	NZ_MN783744.1	attI1	22125	22183	1	NA	attI	attI_1	NA	complete	No	NA	circ
integron_01	NZ_MN783744.1	NZ_MN783744.1_32	22212	23012	1	NA	protein	protein	NA	complete	No	NA	circ
integron_01	NZ_MN783744.1	attc_001	23021	23101	1	5e-06	attC	attC	attc_4	complete	No	NA	circ
integron_01	NZ_MN783744.1	NZ_MN783744.1_33	23048	23674	1	NA	protein	protein	NA	complete	No	NA	circ
integron_01	NZ_MN783744.1	attc_002	23669	23740	1	8.4e-07	attC	attC	attc_4	complete	No	568.0	circ
integron_01	NZ_MN783744.1	NZ_MN783744.1_34	23745	24539	1	NA	protein	protein	NA	complete	No	NA	circ
integron_01	NZ_MN783744.1	attc_003	24545	24652	1	1.4e-08	attC	attC	attc_4	complete	No	805.0	circ
integron_01	NZ_MN783744.1	NZ_MN783744.1_35	24656	25447	1	NA	protein	protein	NA	complete	No	NA	circ
integron_01	NZ_MN783744.1	NZ_MN783744.1_36	25500	26132	1	NA	protein	protein	NA	complete	No	NA	circ
integron_01	NZ_MN783744.1	attc_004	26127	26198	1	0.0022	attC	attC	attc_4	complete	No	1475.0	circ
integron_01	NZ_MN783744.1	NZ_MN783744.1_37	26301	26648	1	NA	protein	protein	NA	complete	No	NA	circ
integron_02	NZ_MN783744.1	NZ_MN783744.1_188	150517	151530	-1	1.7999999999999997e-24	protein	intI	intersection_tyr_intI	complete	No	NA	circ
integron_02	NZ_MN783744.1	Pc_int1	151533	151559	1	NA	Promoter	Pc_1	NA	complete	No	NA	circ
integron_02	NZ_MN783744.1	P_intI1	151551	151585	-1	NA	Promoter	Pint_1	NA	complete	No	NA	circ
integron_02	NZ_MN783744.1	attI1	151610	151668	1	NA	attI	attI_1	NA	complete	No	NA	circ
integron_02	NZ_MN783744.1	NZ_MN783744.1_189	151701	152159	1	NA	protein	protein	NA	complete	No	NA	circ
integron_02	NZ_MN783744.1	attc_001	152154	152239	1	0.12	attC	attC	attc_4	complete	No	NA	circ
integron_02	NZ_MN783744.1	NZ_MN783744.1_190	152380	152646	1	NA	protein	protein	NA	complete	No	NA	circ
integron_01	NZ_MN423361.1	NZ_MN423361.1_266	234090	234317	-1	NA	protein	protein	NA	complete	No	NA	circ
integron_01	NZ_MN423361.1	attc_001	234387	234456	-1	2.5e-07	attC	attC	attc_4	complete	No	NA	circ
integron_01	NZ_MN423361.1	NZ_MN423361.1_267	234401	234526	-1	NA	protein	protein	NA	complete	No	NA	circ
integron_01	NZ_MN423361.1	NZ_MN423361.1_268	234523	235104	-1	NA	protein	protein	NA	complete	No	NA	circ
integron_01	NZ_MN423361.1	attI1	235128	235186	-1	NA	attI	attI_1	NA	complete	No	NA	circ
integron_01	NZ_MN423361.1	P_intI1	235211	235245	1	NA	Promoter	Pint_1	NA	complete	No	NA	circ
integron_01	NZ_MN423361.1	Pc_int1	235237	235263	-1	NA	Promoter	Pc_1	NA	complete	No	NA	circ
integron_01	NZ_MN423361.1	NZ_MN423361.1_269	235267	236280	1	2.9e-24	protein	intI	intersection_tyr_intI	complete	No	NA	circ
integron_01	NZ_MN386974.1	NZ_MN386974.1_22	17869	18348	-1	1.3e-25	protein	intI	intersection_tyr_intI	complete	No	NA	circ
integron_01	NZ_MN386974.1	NZ_MN386974.1_23	18515	18868	1	NA	protein	protein	NA	complete	No	NA	circ
integron_01	NZ_MN386974.1	NZ_MN386974.1_24	18865	19746	1	NA	protein	protein	NA	complete	No	NA	circ
integron_01	NZ_MN386974.1	NZ_MN386974.1_25	19691	20251	-1	NA	protein	protein	NA	complete	No	NA	circ
integron_01	NZ_MN386974.1	attc_001	20959	21034	1	0.058	attC	attC	attc_4	complete	No	NA	circ
integron_01	NZ_MN386974.1	NZ_MN386974.1_26	21131	21769	-1	NA	protein	protein	NA	complete	No	NA	circ
integron_01	NZ_MN310371.1	NZ_MN310371.1_205	151612	151959	-1	NA	protein	protein	NA	complete	No	NA	circ
integron_01	NZ_MN310371.1	attc_001	152062	152133	-1	1.7e-05	attC	attC	attc_4	complete	No	NA	circ
integron_01	NZ_MN310371.1	NZ_MN310371.1_206	152128	152646	-1	NA	protein	protein	NA	complete	No	NA	circ
integron_01	NZ_MN310371.1	attc_002	152701	152808	-1	5.3e-09	attC	attC	attc_4	complete	No	568.0	circ
integron_01	NZ_MN310371.1	NZ_MN310371.1_207	152803	153267	-1	NA	protein	protein	NA	complete	No	NA	circ
integron_01	NZ_MN310371.1	attc_003	153277	153348	-1	0.011	attC	attC	attc_4	complete	No	469.0	circ
integron_01	NZ_MN310371.1	NZ_MN310371.1_208	153361	154161	-1	NA	protein	protein	NA	complete	No	NA	circ
integron_01	NZ_MN310371.1	attc_004	154186	154297	-1	2.8e-09	attC	attC	attc_4	complete	No	838.0	circ
integron_01	NZ_MN310371.1	NZ_MN310371.1_209	154314	154772	-1	NA	protein	protein	NA	complete	No	NA	circ
integron_01	NZ_MN310371.1	attI1	154780	154838	-1	NA	attI	attI_1	NA	complete	No	NA	circ
integron_01	NZ_MN310371.1	P_intI1	154863	154897	1	NA	Promoter	Pint_1	NA	complete	No	NA	circ
integron_01	NZ_MN310371.1	Pc_int1	154889	154915	-1	NA	Promoter	Pc_1	NA	complete	No	NA	circ
integron_01	NZ_MN310371.1	NZ_MN310371.1_210	154919	155932	1	2.9e-24	protein	intI	intersection_tyr_intI	complete	No	NA	circ
integron_01	NZ_MN178640.1	attI1	68	126	1	NA	attI	attI_1	NA	complete	No	NA	circ
integron_01	NZ_MN178640.1	NZ_MN178640.1_1	133	630	1	NA	protein	protein	NA	complete	No	NA	circ
integron_01	NZ_MN178640.1	attc_001	625	714	1	2.7e-05	attC	attC	attc_4	complete	No	NA	circ
integron_01	NZ_MN178640.1	NZ_MN178640.1_2	817	1164	1	NA	protein	protein	NA	complete	No	NA	circ
integron_01	NZ_MN178640.1	NZ_MN178640.1_138	112686	113699	-1	1.2999999999999998e-24	protein	intI	intersection_tyr_intI	complete	No	NA	circ
integron_01	NZ_MN178640.1	Pc_int1	113702	17	1	NA	Promoter	Pc_1	NA	complete	No	NA	circ
integron_01	NZ_MN336501.1	NZ_MN336501.1_36	30711	31058	-1	NA	protein	protein	NA	complete	No	NA	circ
integron_01	NZ_MN336501.1	attc_001	31161	31216	-1	1.2e-05	attC	attC	attc_4	complete	No	NA	circ
integron_01	NZ_MN336501.1	NZ_MN336501.1_37	31207	32007	-1	NA	protein	protein	NA	complete	No	NA	circ
integron_01	NZ_MN336501.1	attc_002	32023	32120	-1	0.014	attC	attC	attc_4	complete	No	807.0	circ
integron_01	NZ_MN336501.1	NZ_MN336501.1_38	32144	32461	-1	NA	protein	protein	NA	complete	No	NA	circ
integron_01	NZ_MN336501.1	attc_003	32497	32565	-1	2.3e-05	attC	attC	attc_4	complete	No	377.0	circ
integron_01	NZ_MN336501.1	NZ_MN336501.1_39	32560	32919	-1	NA	protein	protein	NA	complete	No	NA	circ
integron_01	NZ_MN336501.1	attc_004	33060	33119	-1	3.4e-09	attC	attC	attc_4	complete	No	495.0	circ
integron_01	NZ_MN336501.1	NZ_MN336501.1_40	33114	33746	-1	NA	protein	protein	NA	complete	No	NA	circ
integron_01	NZ_MN336501.1	attc_005	33775	33829	-1	1.8e-06	attC	attC	attc_4	complete	No	656.0	circ
integron_01	NZ_MN336501.1	NZ_MN336501.1_41	33910	35136	1	NA	protein	protein	NA	complete	No	NA	circ
integron_01	NZ_MN336501.1	NZ_MN336501.1_42	35105	35956	-1	NA	protein	protein	NA	complete	No	NA	circ
integron_01	NZ_MN336501.1	attc_006	35972	36031	-1	4.5e-07	attC	attC	attc_4	complete	No	2143.0	circ
integron_01	NZ_MN336501.1	NZ_MN336501.1_43	36048	36428	-1	NA	protein	protein	NA	complete	No	NA	circ
integron_01	NZ_MN336501.1	attc_007	36442	36513	-1	4.6e-08	attC	attC	attc_4	complete	No	411.0	circ
integron_01	NZ_MN336501.1	NZ_MN336501.1_44	36508	37140	-1	NA	protein	protein	NA	complete	No	NA	circ
integron_01	NZ_MN336501.1	attI1	37084	37142	-1	NA	attI	attI_1	NA	complete	No	NA	circ
integron_01	NZ_MN336501.1	P_intI1	37167	37201	1	NA	Promoter	Pint_1	NA	complete	No	NA	circ
integron_01	NZ_MN336501.1	Pc_int1	37193	37219	-1	NA	Promoter	Pc_1	NA	complete	No	NA	circ
integron_01	NZ_MN336501.1	NZ_MN336501.1_45	37223	38236	1	5.8e-25	protein	intI	intersection_tyr_intI	complete	No	NA	circ
integron_01	NZ_MN310372.1	NZ_MN310372.1_170	125481	126164	1	NA	protein	protein	NA	CALIN	No	NA	circ
integron_01	NZ_MN310372.1	attc_001	126159	126230	1	1.6e-06	attC	attC	attc_4	CALIN	No	NA	circ
integron_01	NZ_MN310372.1	NZ_MN310372.1_171	126255	127055	1	NA	protein	protein	NA	CALIN	No	NA	circ
integron_01	NZ_MN310372.1	attc_002	127068	127139	1	0.0008	attC	attC	attc_4	CALIN	No	838.0	circ
integron_01	NZ_MN310372.1	NZ_MN310372.1_172	127215	127712	1	NA	protein	protein	NA	CALIN	No	NA	circ
integron_01	NZ_MN310372.1	attc_003	127707	127778	1	0.0045	attC	attC	attc_4	CALIN	No	568.0	circ
integron_01	NZ_MN310372.1	NZ_MN310372.1_173	127875	128483	-1	NA	protein	protein	NA	CALIN	No	NA	circ
integron_01	NZ_MN178639.1	NZ_MN178639.1_18	11267	12280	-1	6.2e-25	protein	intI	intersection_tyr_intI	complete	No	NA	circ
integron_01	NZ_MN178639.1	Pc_int1	12283	12309	1	NA	Promoter	Pc_1	NA	complete	No	NA	circ
integron_01	NZ_MN178639.1	P_intI1	12301	12335	-1	NA	Promoter	Pint_1	NA	complete	No	NA	circ
integron_01	NZ_MN178639.1	attI1	12360	12418	1	NA	attI	attI_1	NA	complete	No	NA	circ
integron_01	NZ_MN178639.1	NZ_MN178639.1_19	12436	12909	1	NA	protein	protein	NA	complete	No	NA	circ
integron_01	NZ_MN178639.1	attc_001	12904	12989	1	0.041	attC	attC	attc_4	complete	No	NA	circ
integron_01	NZ_MN178639.1	NZ_MN178639.1_20	13076	13360	-1	NA	protein	protein	NA	complete	No	NA	circ
integron_01	NZ_MN310375.1	NZ_MN310375.1_126	98713	99726	-1	1.4999999999999998e-24	protein	intI	intersection_tyr_intI	complete	No	NA	circ
integron_01	NZ_MN310375.1	Pc_int1	99729	99755	1	NA	Promoter	Pc_1	NA	complete	No	NA	circ
integron_01	NZ_MN310375.1	P_intI1	99747	99781	-1	NA	Promoter	Pint_1	NA	complete	No	NA	circ
integron_01	NZ_MN310375.1	attI1	99806	99864	1	NA	attI	attI_1	NA	complete	No	NA	circ
integron_01	NZ_MN310375.1	NZ_MN310375.1_127	99888	100511	1	NA	protein	protein	NA	complete	No	NA	circ
integron_01	NZ_MN310375.1	attc_001	100506	100577	1	8.7e-06	attC	attC	attc_4	complete	No	NA	circ
integron_01	NZ_MN310375.1	NZ_MN310375.1_128	100680	100856	1	NA	protein	protein	NA	complete	No	NA	circ
integron_01	NZ_MN539018.1	NZ_MN539018.1_74	58109	58705	1	NA	protein	protein	NA	complete	No	NA	circ
integron_01	NZ_MN539018.1	attc_001	58742	58801	-1	0.11	attC	attC	attc_4	complete	No	NA	circ
integron_01	NZ_MN539018.1	NZ_MN539018.1_75	58789	59610	-1	NA	protein	protein	NA	complete	No	NA	circ
integron_01	NZ_MN539018.1	attc_002	59681	59740	-1	2.1e-06	attC	attC	attc_4	complete	No	880.0	circ
integron_01	NZ_MN539018.1	NZ_MN539018.1_76	59742	60647	-1	NA	protein	protein	NA	complete	No	NA	circ
integron_01	NZ_MN539018.1	attI1	60540	60598	-1	NA	attI	attI_1	NA	complete	No	NA	circ
integron_01	NZ_MN539018.1	Pc_int1	60649	60678	-1	NA	Promoter	Pc_1	NA	complete	No	NA	circ
integron_01	NZ_MN539018.1	NZ_MN539018.1_77	60682	61641	1	2.4e-24	protein	intI	intersection_tyr_intI	complete	No	NA	circ
integron_02	NZ_MN539018.1	NZ_MN539018.1_286	255543	256025	1	NA	protein	protein	NA	CALIN	No	NA	circ
integron_02	NZ_MN539018.1	attc_001	256020	256105	1	0.015	attC	attC	attc_4	CALIN	No	NA	circ
integron_02	NZ_MN539018.1	NZ_MN539018.1_287	256136	256588	1	NA	protein	protein	NA	CALIN	No	NA	circ
integron_02	NZ_MN539018.1	attc_002	256595	256708	1	0.013	attC	attC	attc_4	CALIN	No	490.0	circ
integron_01	NZ_MN539017.1	attc_001	168186	168299	-1	0.012	attC	attC	attc_4	CALIN	No	NA	circ
integron_01	NZ_MN539017.1	NZ_MN539017.1_187	168306	168758	-1	NA	protein	protein	NA	CALIN	No	NA	circ
integron_01	NZ_MN539017.1	attc_002	168789	168874	-1	0.014	attC	attC	attc_4	CALIN	No	490.0	circ
integron_01	NZ_MN539017.1	NZ_MN539017.1_188	168869	169342	-1	NA	protein	protein	NA	CALIN	No	NA	circ
integron_01	NZ_MK312245.1	Pc_int1	99991	100017	-1	NA	Promoter	Pc_1	NA	In0	No	NA	circ
integron_01	NZ_MK312245.1	NZ_MK312245.1_138	100021	101040	1	1.4999999999999998e-24	protein	intI	intersection_tyr_intI	In0	No	NA	circ
integron_01	NZ_MK295833.1	NZ_MK295833.1_111	99415	100428	-1	1.2999999999999998e-24	protein	intI	intersection_tyr_intI	complete	No	NA	circ
integron_01	NZ_MK295833.1	Pc_int1	100431	100457	1	NA	Promoter	Pc_1	NA	complete	No	NA	circ
integron_01	NZ_MK295833.1	P_intI1	100449	100483	-1	NA	Promoter	Pint_1	NA	complete	No	NA	circ
integron_01	NZ_MK295833.1	NZ_MK295833.1_112	100460	101059	1	NA	protein	protein	NA	complete	No	NA	circ
integron_01	NZ_MK295833.1	attI1	100508	100566	1	NA	attI	attI_1	NA	complete	No	NA	circ
integron_01	NZ_MK295833.1	attc_001	101054	101186	1	1.5e-06	attC	attC	attc_4	complete	No	NA	circ
integron_01	NZ_MK295833.1	NZ_MK295833.1_113	101190	101978	1	NA	protein	protein	NA	complete	No	NA	circ
integron_01	NZ_MK295833.1	attc_002	102025	102081	1	0.0019	attC	attC	attc_4	complete	No	839.0	circ
integron_01	NZ_MK295833.1	NZ_MK295833.1_114	102184	102531	1	NA	protein	protein	NA	complete	No	NA	circ
integron_02	NZ_MK295833.1	NZ_MK295833.1_135	119953	120501	-1	NA	protein	protein	NA	CALIN	No	NA	circ
integron_02	NZ_MK295833.1	attc_001	120530	120619	-1	2.4e-05	attC	attC	attc_4	CALIN	No	NA	circ
integron_02	NZ_MK295833.1	NZ_MK295833.1_136	120639	121514	-1	NA	protein	protein	NA	CALIN	No	NA	circ
integron_02	NZ_MK295833.1	attc_002	121534	121605	-1	1.3e-05	attC	attC	attc_4	CALIN	No	915.0	circ
integron_02	NZ_MK295833.1	NZ_MK295833.1_137	121600	122199	-1	NA	protein	protein	NA	CALIN	No	NA	circ
integron_01	NZ_MN604267.1	NZ_MN604267.1_137	105055	106068	-1	2.9e-24	protein	intI	intersection_tyr_intI	complete	No	NA	circ
integron_01	NZ_MN604267.1	Pc_int1	106071	106097	1	NA	Promoter	Pc_1	NA	complete	No	NA	circ
integron_01	NZ_MN604267.1	P_intI1	106089	106123	-1	NA	Promoter	Pint_1	NA	complete	No	NA	circ
integron_01	NZ_MN604267.1	attI1	106148	106206	1	NA	attI	attI_1	NA	complete	No	NA	circ
integron_01	NZ_MN604267.1	NZ_MN604267.1_138	106230	107105	1	NA	protein	protein	NA	complete	No	NA	circ
integron_01	NZ_MN604267.1	attc_001	107125	107214	1	5.1e-05	attC	attC	attc_4	complete	No	NA	circ
integron_01	NZ_MN604267.1	NZ_MN604267.1_139	107230	108009	1	NA	protein	protein	NA	complete	No	NA	circ
integron_02	NZ_MN604267.1	NZ_MN604267.1_142	109939	110952	-1	2.9e-24	protein	intI	intersection_tyr_intI	complete	No	NA	circ
integron_02	NZ_MN604267.1	Pc_int1	110955	110981	1	NA	Promoter	Pc_1	NA	complete	No	NA	circ
integron_02	NZ_MN604267.1	P_intI1	110973	111007	-1	NA	Promoter	Pint_1	NA	complete	No	NA	circ
integron_02	NZ_MN604267.1	NZ_MN604267.1_143	110984	111631	1	NA	protein	protein	NA	complete	No	NA	circ
integron_02	NZ_MN604267.1	attI1	111032	111090	1	NA	attI	attI_1	NA	complete	No	NA	circ
integron_02	NZ_MN604267.1	attc_001	111626	111685	1	5.2e-07	attC	attC	attc_4	complete	No	NA	circ
integron_02	NZ_MN604267.1	NZ_MN604267.1_144	111788	112135	1	NA	protein	protein	NA	complete	No	NA	circ
integron_03	NZ_MN604267.1	NZ_MN604267.1_226	193678	194691	-1	2.9e-24	protein	intI	intersection_tyr_intI	complete	No	NA	circ
integron_03	NZ_MN604267.1	Pc_int1	194694	194720	1	NA	Promoter	Pc_1	NA	complete	No	NA	circ
integron_03	NZ_MN604267.1	P_intI1	194712	194746	-1	NA	Promoter	Pint_1	NA	complete	No	NA	circ
integron_03	NZ_MN604267.1	attI1	194771	194829	1	NA	attI	attI_1	NA	complete	No	NA	circ
integron_03	NZ_MN604267.1	NZ_MN604267.1_227	194938	195537	1	NA	protein	protein	NA	complete	No	NA	circ
integron_03	NZ_MN604267.1	attc_001	195532	195603	1	1.8e-06	attC	attC	attc_4	complete	No	NA	circ
integron_03	NZ_MN604267.1	NZ_MN604267.1_228	195634	196086	1	NA	protein	protein	NA	complete	No	NA	circ
integron_03	NZ_MN604267.1	attc_002	196093	196206	1	0.00019	attC	attC	attc_4	complete	No	490.0	circ
integron_03	NZ_MN604267.1	NZ_MN604267.1_229	196159	196692	1	NA	protein	protein	NA	complete	No	NA	circ
integron_03	NZ_MN604267.1	NZ_MN604267.1_230	196873	197718	1	NA	protein	protein	NA	complete	No	NA	circ
integron_03	NZ_MN604267.1	attc_003	197673	197732	1	9.1e-08	attC	attC	attc_4	complete	No	1467.0	circ
integron_03	NZ_MN604267.1	NZ_MN604267.1_231	197840	198187	1	NA	protein	protein	NA	complete	No	NA	circ
integron_01	NZ_MN380440.1	NZ_MN380440.1_11	10566	11579	-1	9.8e-25	protein	intI	intersection_tyr_intI	complete	No	NA	circ
integron_01	NZ_MN380440.1	Pc_int1	11582	11608	1	NA	Promoter	Pc_1	NA	complete	No	NA	circ
integron_01	NZ_MN380440.1	P_intI1	11600	11634	-1	NA	Promoter	Pint_1	NA	complete	No	NA	circ
integron_01	NZ_MN380440.1	attI1	11659	11717	1	NA	attI	attI_1	NA	complete	No	NA	circ
integron_01	NZ_MN380440.1	NZ_MN380440.1_12	11724	12221	1	NA	protein	protein	NA	complete	No	NA	circ
integron_01	NZ_MN380440.1	attc_001	12216	12305	1	5.3e-05	attC	attC	attc_4	complete	No	NA	circ
integron_01	NZ_MN380440.1	attc_002	12566	12625	1	1.9e-06	attC	attC	attc_4	complete	No	261.0	circ
integron_01	NZ_MN380440.1	NZ_MN380440.1_13	12641	13420	1	NA	protein	protein	NA	complete	No	NA	circ
integron_01	NZ_MN380440.1	attc_003	13422	13481	1	2.8e-09	attC	attC	attc_4	complete	No	797.0	circ
integron_01	NZ_MN380440.1	NZ_MN380440.1_14	13584	13931	1	NA	protein	protein	NA	complete	No	NA	circ
integron_01	NZ_MN577015.1	NZ_MN577015.1_141	121181	121528	-1	NA	protein	protein	NA	CALIN	No	NA	circ
integron_01	NZ_MN577015.1	attc_001	121629	121744	-1	0.005	attC	attC	attc_4	CALIN	No	NA	circ
